root	stem	dcs_lemma	scherzl_case	ud_case	subtype	example_only	pages	verdict	dep_gov_count	dep_total	cooc_count	cooc_expected	cooc_ratio	verb_freq	verb_parsed_freq
varṣ	varṣ		dat	Dat	ogr	True	177	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	abhivart		dat	Dat	ogr	False	159,161	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	anuvart		instr	Ins	soz	True	94	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	nirvart		abl	Abl		False	196	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	nivart		abl	Abl		False	186,187	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	nivartay	nivartay	abl	Abl		True	190	UNATTESTED-INSUFFICIENT	0	5	37	16.1	2.297	206	5
vart	pravart		instr	Ins	pros	True	100	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	pravart		dat	Dat	dop	True	152	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	pravart		dat	Dat	ogr	False	159,161	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	pravart		abl	Abl		False	196,197	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	pravart		loc	Loc		True	284,301	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	vart		acc	Acc		True	66	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	vart		dat	Dat	ogr	True	161	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	vart		gen	Gen		True	247	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	vart		loc	Loc		False	282,284,301,303	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	vartay	vartay	instr	Ins	orud	True	107,109	CONFIRMED	3	31	153	89.6	1.708	386	18
vart	vartay	vartay	abl	Abl		True	201	CONFIRMED	3	31	36	30.2	1.193	386	18
vart	vinivart		abl	Abl		True	187,190	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	vivart		instr	Ins	sep	False	133	NOT-ADJUDICABLE	0	0	0	0.0		0	0
vart	vyāvartay	vyāvartay	instr	Ins	sep	False	133	CONFIRMED	3	9	23	12.8	1.802	55	4
vas	nirvāsay	nirvāsay	abl	Abl		False	186	UNATTESTED-INSUFFICIENT	0	0	21	3.8	5.482	49	0
vas	nivas	nivas	instr	Ins	adv	True	131	CONFIRMED	1	7	88	91.9	0.957	396	3
vas	vas	vas	acc	Acc		False	47,49,67	CONFIRMED	54	158	1377	1230.0	1.119	2538	98
vas	vas	vas	acc	Acc		False	51,64,14	CONFIRMED	54	158	1377	1230.0	1.119	2538	98
vas	vas	vas	instr	Ins	mod	True	129,131	CONFIRMED	5	158	567	589.0	0.963	2538	98
vas	vas	vas	loc	Loc		True	304	CONFIRMED	32	158	1331	520.2	2.559	2538	98
vas	vipravas	vipravas	abl	Abl		True	188	UNATTESTED-INSUFFICIENT	0	0	4	2.7	1.462	35	5
vas	vivas	vivas	abl	Abl		False	186	CONFIRMED	2	9	9	10.2	0.885	130	12
vaś	vaś	vaś	acc	Acc		False	60	CONFIRMED	19	47	271	146.4	1.852	302	70
vās	vāsay	vāsay	instr	Ins		True	140	CONFIRMED	1	14	86	48.0	1.79	207	9
vic	vic	vic	instr	Ins	sep	False	133,135	UNATTESTED-INSUFFICIENT	0	0	1	1.9	0.539	8	0
vid	nirveday	nirveday	dat	Dat	dop	False	151	UNATTESTED-INSUFFICIENT	0	0	0	0.1	0.0	1	0
vid	nirvid	nirvid	abl	Abl		False	193	UNATTESTED-INSUFFICIENT	0	4	5	2.1	2.369	27	3
vid	nirvid	nirvid	gen	Gen		True	251	UNATTESTED-INSUFFICIENT	0	4	3	6.8	0.442	27	3
vid	niveday	niveday	acc	Acc		False	72	CONFIRMED	7	14	634	426.0	1.488	879	6
vid	niveday	niveday	acc	Acc		False	73	CONFIRMED	7	14	634	426.0	1.488	879	6
vid	niveday	niveday	gen	Gen		False	264,265	UNATTESTED-INSUFFICIENT	0	14	208	220.9	0.942	879	6
vid	vid	vid	acc	Acc		False	47	CONFIRMED	488	1264	8128	5483.2	1.482	11314	1043
vid	vid	vid	abl	Abl		True	204	CONFIRMED	6	1264	1058	884.6	1.196	11314	1043
vid	vid	vid	gen	Gen		False	257,258,259,3	CONFIRMED	43	1264	4428	2843.3	1.557	11314	1043
vid	vid	vid	acc	Acc		False	47	CONFIRMED	488	1264	8128	5483.2	1.482	11314	1043
vid	vid	vid	instr	Ins	pros	True	102	CONFIRMED	34	1264	2267	2625.8	0.863	11314	1043
vid	vid	vid	loc	Loc		False	282	CONFIRMED	29	1264	2170	2318.9	0.936	11314	1043
vid	vid	vid	acc	Acc		False	74,75,76	CONFIRMED	488	1264	8128	5483.2	1.482	11314	1043
vidh	vidh	vidh	dat	Dat	dop	False	153	CONFIRMED	7	27	156	12.1	12.916	209	21
vij	udvij	udvij	abl	Abl		False	193,194	UNATTESTED-INSUFFICIENT	0	2	65	21.1	3.079	270	2
vij	udvij	udvij	gen	Gen		False	249,250	CONFIRMED	1	2	83	67.9	1.223	270	2
vij	vij	vij	dat	Dat	ogr	True	177	UNATTESTED-INSUFFICIENT	0	4	0	1.6	0.0	27	4
vīj	upavīj	upavīj	instr	Ins		True	140	UNATTESTED-INSUFFICIENT	0	0	7	1.6	4.309	7	0
vip	vip	vip	instr	Ins	orud	True	144	CONFIRMED	1	4	34	36.2	0.939	156	4
viś	aviviś	viś	loc	Loc		False	305,306	CONFIRMED	6	84	202	215.8	0.936	1053	46
viś	praviś	praviś	acc	Acc		True	68	CONFIRMED	104	228	2382	1380.3	1.726	2848	132
viś	praviś	praviś	instr	Ins	pros	True	101	CONFIRMED	10	228	697	661.0	1.054	2848	132
viś	praviś	praviś	loc	Loc		False	305,306	CONFIRMED	15	228	660	583.7	1.131	2848	132
viś	viś	viś	nom	Nom		True	25	CONFIRMED	42	84	857	782.7	1.095	1053	46
viś	viś	viś	acc	Acc		False	51,53	CONFIRMED	31	84	863	510.3	1.691	1053	46
viś	viś	viś	instr	Ins	soz	True	95	CONFIRMED	3	84	244	244.4	0.998	1053	46
viś	viś	viś	instr	Ins	pros	True	100	CONFIRMED	3	84	244	244.4	0.998	1053	46
viś	viś	viś	dat	Dat	ogr	True	174	CONFIRMED	2	84	45	60.9	0.74	1053	46
viś	viś	viś	loc	Loc		False	305,306	CONFIRMED	6	84	202	215.8	0.936	1053	46
vraj	prativraj	vraj	dat	Dat	ogr	False	159	UNATTESTED-INSUFFICIENT	0	16	44	69.5	0.633	1202	11
vraj	pravraj	pravraj	dat	Dat	ogr	True	159	UNATTESTED-INSUFFICIENT	0	9	16	12.8	1.247	222	6
vraj	vraj	vraj	acc	Acc		False	51,54	CONFIRMED	3	16	993	582.5	1.705	1202	11
vraj	vraj	vraj	acc	Acc		False	55,58	CONFIRMED	3	16	993	582.5	1.705	1202	11
vraj	vraj	vraj	dat	Dat	ogr	False	159	UNATTESTED-INSUFFICIENT	0	16	44	69.5	0.633	1202	11
vraj	vraj	vraj	abl	Abl		True	188	UNATTESTED-INSUFFICIENT	0	16	129	94.0	1.373	1202	11
vraj	vraj	vraj	loc	Loc		True	304	UNATTESTED-INSUFFICIENT	0	16	277	246.4	1.124	1202	11
vraśc	vraśc	vraśc	instr	Ins	orud	True	107	CONFIRMED	6	73	47	33.7	1.397	145	46
vraśc	vraśc	vraśc	abl	Abl		True	187	UNATTESTED-INSUFFICIENT	0	73	14	11.3	1.235	145	46
vraśc	vraśc	vraśc	loc	Loc		True	314	CONFIRMED	4	73	24	29.7	0.808	145	46
vyadh	vyadh	vyadh	loc	Loc		True	306	CONFIRMED	9	111	426	335.3	1.27	1636	56
vyath	vyath	vyath	abl	Abl		False	193,194	CONFIRMED	1	10	45	31.0	1.45	397	18
vyath	vyath	vyath	gen	Gen		False	249,250	UNATTESTED-INSUFFICIENT	0	10	79	99.8	0.792	397	18
vyath	vyathay	vyathay	abl	Abl		False	190	UNATTESTED-INSUFFICIENT	0	0	5	3.4	1.453	44	1
vye	vye	vye	dat	Dat	ogr	True	178	UNATTESTED-INSUFFICIENT	0	25	5	2.7	1.881	46	13
yā	niryā	niryā	instr	Ins	soz	True	94	CONFIRMED	1	5	108	82.2	1.315	354	2
yā	niryā	niryā	abl	Abl		True	188	UNATTESTED-INSUFFICIENT	0	5	101	27.7	3.649	354	2
yā	apayā	apayā	abl	Abl		False	186	UNATTESTED-INSUFFICIENT	0	0	30	8.1	3.725	103	0
yā	prayā	prayā	instr	Ins	pros	True	100	CONFIRMED	5	22	342	333.3	1.026	1436	11
yā	prayā	prayā	instr	Ins	orud	True	104	CONFIRMED	5	22	342	333.3	1.026	1436	11
yā	viniryā	viniryā	abl	Abl		True	188	UNATTESTED-INSUFFICIENT	0	0	15	3.2	4.679	41	0
yā	yā	yā	acc	Acc		False	51,53	CONFIRMED	70	260	4488	2737.7	1.639	5649	153
yā	yā	yā	acc	Acc		False	55,57	CONFIRMED	70	260	4488	2737.7	1.639	5649	153
yā	yā	yā	acc	Acc		False	69	CONFIRMED	70	260	4488	2737.7	1.639	5649	153
yā	yā	yā	instr	Ins	soz	True	93,96	CONFIRMED	53	260	1629	1311.1	1.243	5649	153
yā	yā	yā	instr	Ins	pros	True	100	CONFIRMED	53	260	1629	1311.1	1.243	5649	153
yā	yā	yā	instr	Ins	orud	True	103	CONFIRMED	53	260	1629	1311.1	1.243	5649	153
yā	yā	yā	dat	Dat	ogr	False	159	CONFIRMED	10	260	325	326.4	0.996	5649	153
yā	yā	yā	abl	Abl		True	186,188,202,222	CONFIRMED	9	260	452	441.7	1.023	5649	153
yā	yā	yā	loc	Loc		True	286,305	CONFIRMED	9	260	1110	1157.8	0.959	5649	153
yāc	niryāc	niryāc	dat	Dat	ogr	True	176	UNATTESTED-INSUFFICIENT	0	2	9	0.8	11.98	13	1
yāc	yāc	yāc	acc	Acc		False	47,49	CONFIRMED	27	34	568	365.9	1.552	755	31
yāc	yāc	yāc	acc	Acc		False	69	CONFIRMED	27	34	568	365.9	1.552	755	31
yāc	yāc	yāc	dat	Dat	dop	False	152,153	CONFIRMED	1	34	82	43.6	1.879	755	31
yaj	yaj	yaj	acc	Acc		False	46,49	CONFIRMED	177	603	4757	3273.7	1.453	6755	757
yaj	yaj	yaj	dat	Dat	dop	False	152	CONFIRMED	22	603	946	390.4	2.423	6755	757
yaj	yaj	yaj	gen	Gen		False	255,256	CONFIRMED	25	603	2019	1697.6	1.189	6755	757
yam	niyam	niyam	abl	Abl		False	190,191	CONFIRMED	2	20	114	79.2	1.439	1013	12
yam	prayam	prayam	dat	Dat	dop	False	150	CONFIRMED	75	205	769	90.3	8.514	1563	101
yam	prayam	prayam	abl	Abl		True	187	CONFIRMED	1	205	98	122.2	0.802	1563	101
yam	prayam	prayam	gen	Gen		True	256,261,263	CONFIRMED	4	205	413	392.8	1.051	1563	101
yam	prayam	prayam	loc	Loc		False	309,310	CONFIRMED	1	205	254	320.4	0.793	1563	101
yam	udyam	udyam	dat	Dat	ogr	False	160	CONFIRMED	2	27	107	54.4	1.966	942	31
yam	yam	yam	acc	Acc		False	46	CONFIRMED	84	224	881	529.7	1.663	1093	116
yam	yam	yam	dat	Dat	dop	False	150	CONFIRMED	33	224	369	63.2	5.842	1093	116
yam	yam	yam	dat	Dat	ogr	True	160	CONFIRMED	33	224	369	63.2	5.842	1093	116
yam	yam	yam	loc	Loc		True	286,305	CONFIRMED	24	224	232	224.0	1.036	1093	116
yat	yat	yat	instr	Ins	soz	False	97	CONFIRMED	4	31	159	127.2	1.25	548	21
yat	yat	yat	dat	Dat	ogr	False	166	CONFIRMED	2	31	51	31.7	1.61	548	21
yat	yat	yat	loc	Loc		True	308	CONFIRMED	9	31	221	112.3	1.968	548	21
yu	viyu	viyu	instr	Ins	sep	False	133	CONFIRMED	1	5	9	5.8	1.551	25	3
yu	yu	yu	abl	Abl		False	186,190	CONFIRMED	5	31	65	15.6	4.178	199	23
yuch	yucch		abl	Abl		False	186	NOT-ADJUDICABLE	0	0	0	0.0		0	0
yudh	yudh	yudh	acc	Acc		False	63,64	UNATTESTED-INSUFFICIENT	0	14	630	614.0	1.026	1267	18
yudh	yudh	yudh	instr	Ins	soz	False	97	CONFIRMED	2	14	477	294.1	1.622	1267	18
yudh	yudh	yudh	instr	Ins		False	111	CONFIRMED	2	14	477	294.1	1.622	1267	18
yudh	yudh	yudh	instr	Ins	adv	True	131	CONFIRMED	2	14	477	294.1	1.622	1267	18
yuj	niyojay	niyojay	instr	Ins	soz	False	97	UNATTESTED-INSUFFICIENT	0	0	54	54.1	0.999	233	0
yuj	niyojay	niyojay	dat	Dat	ogr	False	159,161	UNATTESTED-INSUFFICIENT	0	0	7	13.5	0.52	233	0
yuj	niyojay	niyojay	instr	Ins	soz	False	97	UNATTESTED-INSUFFICIENT	0	0	54	54.1	0.999	233	0
yuj	niyojay	niyojay	dat	Dat	ogr	True	161	UNATTESTED-INSUFFICIENT	0	0	7	13.5	0.52	233	0
yuj	niyojay	niyojay	loc	Loc		True	309	UNATTESTED-INSUFFICIENT	0	0	137	47.8	2.869	233	0
yuj	prayuj	prayuj	abl	Abl		True	212	UNATTESTED-INSUFFICIENT	0	89	93	93.5	0.995	1196	61
yuj	saṁyuj	saṃyuj	instr	Ins	soz	False	97	CONFIRMED	7	26	490	298.0	1.644	1284	22
yuj	upayuj	upayuj	gen	Gen		False	267	UNATTESTED-INSUFFICIENT	0	13	150	113.8	1.318	453	7
yuj	viprayuj	viprayuj	instr	Ins	sep	False	133,135	UNATTESTED-INSUFFICIENT	0	0	12	6.0	1.989	26	0
yuj	viyuj	viyuj	instr	Ins	sep	False	133,135	UNATTESTED-INSUFFICIENT	0	2	101	34.8	2.901	150	1
yuj	viyuj	viyuj	abl	Abl		False	186	UNATTESTED-INSUFFICIENT	0	2	17	11.7	1.45	150	1
yuj	yuj	yuj	acc	Acc		False	47	CONFIRMED	77	202	2898	2875.4	1.008	5933	191
yuj	yuj	yuj	instr	Ins	soz	False	97	CONFIRMED	22	202	2566	1377.0	1.863	5933	191
yuj	yuj	yuj	dat	Dat	ogr	False	166	CONFIRMED	13	202	357	342.9	1.041	5933	191
yuj	yuj	yuj	loc	Loc		True	288	CONFIRMED	23	202	1635	1216.0	1.345	5933	191
