lemma_id	lemma	stem_class	gender	cell	corpus_count	freq_band	core_rank	expected_form	attested_forms	agreement
71929	rūpa	a-stem	Neut	Dat.Plur	18	1000+	29	rUpeByaH	rūpebhyaḥ	match
71929	rūpa	a-stem	Neut	Abl.Sing	110	1000+	29	rUpAd|rUpAt	rūpāt|rūpataḥ	variant
71929	rūpa	a-stem	Neut	Abl.Dual	1	1000+	29	rUpAByAm	rūpābhyām	match
71929	rūpa	a-stem	Neut	Abl.Plur	8	1000+	29	rUpeByaH	rūpebhyaḥ	match
71929	rūpa	a-stem	Neut	Gen.Sing	152	1000+	29	rUpasya	rūpasya|rūpāyāḥ	variant
71929	rūpa	a-stem	Neut	Gen.Dual	5	1000+	29	rUpayoH	rūpayoḥ	match
71929	rūpa	a-stem	Neut	Gen.Plur	81	1000+	29	rUpARAm	rūpāṇām	match
71929	rūpa	a-stem	Neut	Loc.Sing	170	1000+	29	rUpe	rūpe|rūpāyām	variant
71929	rūpa	a-stem	Neut	Loc.Dual	4	1000+	29	rUpayoH	rūpayoḥ	match
71929	rūpa	a-stem	Neut	Loc.Plur	41	1000+	29	rUpezu	rūpeṣu|rūpāsu	variant
71929	rūpa	a-stem	Neut	Voc.Sing	28	1000+	29	rUpa	rūpaiḥ|rūpe|rūpa	variant
71929	rūpa	a-stem	Neut	Voc.Plur	1	1000+	29	rUpARi	rūpāḥ	mismatch
71931	rūpa	a-stem	Fem	Nom.Sing	2	1000+	29	rUpA	rūpaḥ|rūpā	variant
154315	bala	a-stem	Neut	Nom.Sing	2033	1000+	30	balam	balaḥ|balam|balā	variant
154315	bala	a-stem	Neut	Nom.Dual	83	1000+	30	bale	balau|bale	variant
154315	bala	a-stem	Neut	Nom.Plur	369	1000+	30	balAni	balāḥ|balāni	variant
154315	bala	a-stem	Neut	Acc.Sing	1354	1000+	30	balam	balam|balām	variant
154315	bala	a-stem	Neut	Acc.Dual	20	1000+	30	bale	balau|bale	variant
154315	bala	a-stem	Neut	Acc.Plur	95	1000+	30	balAni	balān|balāni|balā	variant
154315	bala	a-stem	Neut	Ins.Sing	470	1000+	30	balena	balena	match
154315	bala	a-stem	Neut	Ins.Dual	7	1000+	30	balAByAm	balābhyām	match
154315	bala	a-stem	Neut	Ins.Plur	161	1000+	30	balEH	balaiḥ	match
154315	bala	a-stem	Neut	Dat.Sing	53	1000+	30	balAya	balāya	match
154315	bala	a-stem	Neut	Abl.Sing	556	1000+	30	balAd|balAt	balāt|balataḥ	variant
154315	bala	a-stem	Neut	Gen.Sing	85	1000+	30	balasya	balasya	match
154315	bala	a-stem	Neut	Gen.Dual	7	1000+	30	balayoH	balayoḥ	match
154315	bala	a-stem	Neut	Gen.Plur	23	1000+	30	balAnAm	balānām	match
154315	bala	a-stem	Neut	Loc.Sing	196	1000+	30	bale	bale	match
154315	bala	a-stem	Neut	Loc.Plur	13	1000+	30	balezu	baleṣu	match
154315	bala	a-stem	Neut	Voc.Sing	60	1000+	30	bala	balaiḥ|bala	variant
154315	bala	a-stem	Neut	Voc.Dual	3	1000+	30	bale	balau	mismatch
154315	bala	a-stem	Neut	Voc.Plur	4	1000+	30	balAni	balāḥ	mismatch
154316	bala	a-stem	Masc	Nom.Sing	15	1000+	30	balaH	balaḥ	match
154316	bala	a-stem	Masc	Nom.Dual	1	1000+	30	balO	balau	match
154316	bala	a-stem	Masc	Acc.Sing	10	1000+	30	balam	balam	match
154316	bala	a-stem	Masc	Dat.Sing	2	1000+	30	balAya	balāya	match
154316	bala	a-stem	Masc	Gen.Sing	5	1000+	30	balasya	balasya	match
154316	bala	a-stem	Masc	Voc.Sing	1	1000+	30	bala	balaiḥ	mismatch
214701	tri	i-stem	Masc	Abl.Sing	1	1000+	31	tryaH	treḥ	mismatch
214701	tri	i-stem	Masc	Abl.Dual	4	1000+	31	triByAm	tribhyām	match
214701	tri	i-stem	Masc	Gen.Sing	2	1000+	31	tryaH	treḥ	mismatch
214701	tri	i-stem	Masc	Gen.Dual	1	1000+	31	tryoH	tryoḥ	match
66339	ratha	a-stem	Masc	Nom.Sing	1052	1000+	32	raTaH	rathaḥ|rathā|ratham	variant
66339	ratha	a-stem	Masc	Nom.Dual	79	1000+	32	raTO	rathau|rathā|rathe	variant
66339	ratha	a-stem	Masc	Nom.Plur	625	1000+	32	raTAH	rathāḥ|rathāsaḥ|rathāni	variant
66339	ratha	a-stem	Masc	Acc.Sing	1599	1000+	32	raTam	ratham|rathām	variant
66339	ratha	a-stem	Masc	Acc.Dual	34	1000+	32	raTO	rathau|rathā	variant
66339	ratha	a-stem	Masc	Acc.Plur	351	1000+	32	raTAn	rathān|rathāṁ	variant
66339	ratha	a-stem	Masc	Ins.Sing	399	1000+	32	raTena	rathena	match
66339	ratha	a-stem	Masc	Ins.Dual	10	1000+	32	raTAByAm	rathābhyām	match
66339	ratha	a-stem	Masc	Ins.Plur	303	1000+	32	raTEH	rathaiḥ|rathebhiḥ	variant
66339	ratha	a-stem	Masc	Dat.Sing	11	1000+	32	raTAya	rathāya	match
66339	ratha	a-stem	Masc	Dat.Plur	2	1000+	32	raTeByaH	rathebhyaḥ	match
66339	ratha	a-stem	Masc	Abl.Sing	236	1000+	32	raTAd|raTAt	rathāt	match
66339	ratha	a-stem	Masc	Abl.Dual	3	1000+	32	raTAByAm	rathābhyām	match
66339	ratha	a-stem	Masc	Abl.Plur	23	1000+	32	raTeByaH	rathebhyaḥ	match
66339	ratha	a-stem	Masc	Gen.Sing	135	1000+	32	raTasya	rathasya	match
66339	ratha	a-stem	Masc	Gen.Dual	2	1000+	32	raTayoH	rathayoḥ	match
66339	ratha	a-stem	Masc	Gen.Plur	128	1000+	32	raTAnAm	rathānām	match
66339	ratha	a-stem	Masc	Loc.Sing	333	1000+	32	raTe	rathe	match
66339	ratha	a-stem	Masc	Loc.Dual	1	1000+	32	raTayoH	rathayoḥ	match
66339	ratha	a-stem	Masc	Loc.Plur	56	1000+	32	raTezu	ratheṣu	match
66339	ratha	a-stem	Masc	Voc.Sing	13	1000+	32	raTa	rathaiḥ|ratha	variant
66339	ratha	a-stem	Masc	Voc.Plur	6	1000+	32	raTAH	rathāḥ	match
154076	phala	a-stem	Neut	Nom.Sing	1621	1000+	36	Palam	phalam|phalaḥ|phalā	variant
154076	phala	a-stem	Neut	Nom.Dual	19	1000+	36	Pale	phale|phalau	variant
154076	phala	a-stem	Neut	Nom.Plur	248	1000+	36	PalAni	phalāni|phalāḥ	variant
154076	phala	a-stem	Neut	Acc.Sing	1455	1000+	36	Palam	phalam|phalām	variant
154076	phala	a-stem	Neut	Acc.Dual	4	1000+	36	Pale	phale	match
154076	phala	a-stem	Neut	Acc.Plur	266	1000+	36	PalAni	phalāni|phalān|phalāḥ	variant
154076	phala	a-stem	Neut	Ins.Sing	79	1000+	36	Palena	phalena	match
154076	phala	a-stem	Neut	Ins.Dual	2	1000+	36	PalAByAm	phalābhyām	match
154076	phala	a-stem	Neut	Ins.Plur	243	1000+	36	PalEH	phalaiḥ	match
154076	phala	a-stem	Neut	Dat.Sing	12	1000+	36	PalAya	phalāya|phalāyai	variant
154076	phala	a-stem	Neut	Abl.Sing	39	1000+	36	PalAd|PalAt	phalāt|phalataḥ	variant
154076	phala	a-stem	Neut	Abl.Plur	10	1000+	36	PaleByaH	phalebhyaḥ	match
154076	phala	a-stem	Neut	Gen.Sing	62	1000+	36	Palasya	phalasya|phalāyāḥ	variant
154076	phala	a-stem	Neut	Gen.Dual	2	1000+	36	PalayoH	phalayoḥ	match
154076	phala	a-stem	Neut	Gen.Plur	70	1000+	36	PalAnAm	phalānām	match
154076	phala	a-stem	Neut	Loc.Sing	137	1000+	36	Pale	phale	match
154076	phala	a-stem	Neut	Loc.Plur	28	1000+	36	Palezu	phaleṣu|phalāsu	variant
154076	phala	a-stem	Neut	Voc.Sing	1	1000+	36	Pala	phale	mismatch
154077	phala	a-stem	Masc	Nom.Sing	4	1000+	36	PalaH	phalaḥ	match
154077	phala	a-stem	Masc	Nom.Plur	1	1000+	36	PalAH	phalāḥ	match
124503	guṇa	a-stem	Masc	Nom.Sing	682	1000+	37	guRaH	guṇaḥ|guṇam|guṇā	variant
124503	guṇa	a-stem	Masc	Nom.Dual	16	1000+	37	guRO	guṇau|guṇe	variant
124503	guṇa	a-stem	Masc	Nom.Plur	767	1000+	37	guRAH	guṇāḥ|guṇāni	variant
124503	guṇa	a-stem	Masc	Acc.Sing	246	1000+	37	guRam	guṇam|guṇām	variant
124503	guṇa	a-stem	Masc	Acc.Dual	5	1000+	37	guRO	guṇau|guṇe	variant
124503	guṇa	a-stem	Masc	Acc.Plur	463	1000+	37	guRAn	guṇān|guṇāni|guṇāḥ	variant
124503	guṇa	a-stem	Masc	Ins.Sing	72	1000+	37	guRena	guṇena|guṇayā	variant
124503	guṇa	a-stem	Masc	Ins.Dual	1	1000+	37	guRAByAm	guṇābhyām	match
124503	guṇa	a-stem	Masc	Ins.Plur	724	1000+	37	guREH	guṇaiḥ|guṇebhiḥ	variant
124503	guṇa	a-stem	Masc	Dat.Sing	17	1000+	37	guRAya	guṇāya|guṇāyai	variant
124503	guṇa	a-stem	Masc	Dat.Plur	2	1000+	37	guReByaH	guṇebhyaḥ	match
124503	guṇa	a-stem	Masc	Abl.Sing	59	1000+	37	guRAd|guRAt	guṇāt|guṇataḥ	variant
124503	guṇa	a-stem	Masc	Abl.Plur	22	1000+	37	guReByaH	guṇebhyaḥ	match
124503	guṇa	a-stem	Masc	Gen.Sing	52	1000+	37	guRasya	guṇasya|guṇāyāḥ	variant
124503	guṇa	a-stem	Masc	Gen.Dual	5	1000+	37	guRayoH	guṇayoḥ	match
124503	guṇa	a-stem	Masc	Gen.Plur	139	1000+	37	guRAnAm	guṇānām	match
124503	guṇa	a-stem	Masc	Loc.Sing	72	1000+	37	guRe	guṇe	match
124503	guṇa	a-stem	Masc	Loc.Plur	93	1000+	37	guRezu	guṇeṣu	match
124503	guṇa	a-stem	Masc	Voc.Sing	3	1000+	37	guRa	guṇaiḥ|guṇe	mismatch
36096	manas	consonant-stem	Neut	Nom.Sing	2071	1000+	38	manaH	manaḥ|manāḥ	variant
36096	manas	consonant-stem	Neut	Nom.Dual	18	1000+	38	manasI	manasī|manasau	variant
36096	manas	consonant-stem	Neut	Nom.Plur	291	1000+	38	manAMsi	manasaḥ|manāṃsi	variant
36096	manas	consonant-stem	Neut	Acc.Sing	909	1000+	38	manaH	manaḥ|manasam	variant
36096	manas	consonant-stem	Neut	Acc.Dual	7	1000+	38	manasI	manasī	match
36096	manas	consonant-stem	Neut	Acc.Plur	85	1000+	38	manAMsi	manāṃsi|manasaḥ|_	variant
36096	manas	consonant-stem	Neut	Ins.Sing	1838	1000+	38	manasA	manasā	match
36096	manas	consonant-stem	Neut	Ins.Dual	2	1000+	38	manoByAm	manobhyām	match
36096	manas	consonant-stem	Neut	Ins.Plur	23	1000+	38	manoBiH	manobhiḥ	match
36096	manas	consonant-stem	Neut	Dat.Sing	43	1000+	38	manase	manase	match
36096	manas	consonant-stem	Neut	Abl.Sing	74	1000+	38	manasaH	manasaḥ|manastaḥ	variant
36096	manas	consonant-stem	Neut	Gen.Sing	446	1000+	38	manasaH	manasaḥ|manasas	variant
36096	manas	consonant-stem	Neut	Gen.Dual	13	1000+	38	manasoH	manasoḥ|_	variant
36096	manas	consonant-stem	Neut	Gen.Plur	63	1000+	38	manasAm	manasām|_	variant
36096	manas	consonant-stem	Neut	Loc.Sing	327	1000+	38	manasi	manasi	match
36096	manas	consonant-stem	Neut	Loc.Plur	3	1000+	38	manaHsu|manassu	manaḥsu	match
36096	manas	consonant-stem	Neut	Voc.Sing	10	1000+	38	manaH	manaḥ	match
144647	puruṣa	a-stem	Masc	Nom.Sing	1972	1000+	41	puruzaH	puruṣaḥ|puruṣam|puruṣā	variant
144647	puruṣa	a-stem	Masc	Nom.Dual	35	1000+	41	puruzO	puruṣau	match
144647	puruṣa	a-stem	Masc	Nom.Plur	389	1000+	41	puruzAH	puruṣāḥ	match
144647	puruṣa	a-stem	Masc	Acc.Sing	762	1000+	41	puruzam	puruṣam|puruṣām	variant
144647	puruṣa	a-stem	Masc	Acc.Dual	14	1000+	41	puruzO	puruṣau	match
144647	puruṣa	a-stem	Masc	Acc.Plur	147	1000+	41	puruzAn	puruṣān	match
144647	puruṣa	a-stem	Masc	Ins.Sing	136	1000+	41	puruzeRa	puruṣeṇa|puruṣā	variant
144647	puruṣa	a-stem	Masc	Ins.Plur	128	1000+	41	puruzEH	puruṣaiḥ	match
144647	puruṣa	a-stem	Masc	Dat.Sing	62	1000+	41	puruzAya	puruṣāya|puruṣāyai	variant
144647	puruṣa	a-stem	Masc	Dat.Plur	41	1000+	41	puruzeByaH	puruṣebhyaḥ	match
144647	puruṣa	a-stem	Masc	Abl.Sing	74	1000+	41	puruzAd|puruzAt	puruṣāt	match
144647	puruṣa	a-stem	Masc	Abl.Dual	2	1000+	41	puruzAByAm	puruṣābhyām	match
144647	puruṣa	a-stem	Masc	Abl.Plur	7	1000+	41	puruzeByaH	puruṣebhyaḥ	match
144647	puruṣa	a-stem	Masc	Gen.Sing	442	1000+	41	puruzasya	puruṣasya	match
144647	puruṣa	a-stem	Masc	Gen.Dual	22	1000+	41	puruzayoH	puruṣayoḥ	match
144647	puruṣa	a-stem	Masc	Gen.Plur	86	1000+	41	puruzARAm	puruṣāṇām|puruṣānām	variant
144647	puruṣa	a-stem	Masc	Loc.Sing	203	1000+	41	puruze	puruṣe	match
144647	puruṣa	a-stem	Masc	Loc.Dual	1	1000+	41	puruzayoH	puruṣayoḥ	match
144647	puruṣa	a-stem	Masc	Loc.Plur	35	1000+	41	puruzezu	puruṣeṣu	match
144647	puruṣa	a-stem	Masc	Voc.Sing	73	1000+	41	puruza	puruṣa|puruṣaiḥ	variant
144647	puruṣa	a-stem	Masc	Voc.Plur	1	1000+	41	puruzAH	puruṣāḥ	match
13752	kāma	a-stem	Masc	Nom.Sing	1988	1000+	42	kAmaH	kāmaḥ|kāmā|kāmam	variant
13752	kāma	a-stem	Masc	Nom.Dual	28	1000+	42	kAmO	kāmau|kāme	variant
13752	kāma	a-stem	Masc	Nom.Plur	424	1000+	42	kAmAH	kāmāḥ|kāmāsaḥ|kāmāni	variant
13752	kāma	a-stem	Masc	Acc.Sing	746	1000+	42	kAmam	kāmam|kāmām	variant
13752	kāma	a-stem	Masc	Acc.Dual	20	1000+	42	kAmO	kāmau	match
13752	kāma	a-stem	Masc	Acc.Plur	474	1000+	42	kAmAn	kāmān|kāmāḥ	variant
13752	kāma	a-stem	Masc	Ins.Sing	207	1000+	42	kAmena	kāmena|kāmayā	variant
13752	kāma	a-stem	Masc	Ins.Dual	3	1000+	42	kAmAByAm	kāmābhyām	match
13752	kāma	a-stem	Masc	Ins.Plur	150	1000+	42	kAmEH	kāmaiḥ|kāmābhiḥ|kāmabhiḥ	variant
13752	kāma	a-stem	Masc	Dat.Sing	236	1000+	42	kAmAya	kāmāya|kāmāyai	variant
13752	kāma	a-stem	Masc	Dat.Plur	25	1000+	42	kAmeByaH	kāmebhyaḥ	match
13752	kāma	a-stem	Masc	Abl.Sing	218	1000+	42	kAmAd|kAmAt	kāmāt|kāmataḥ	variant
13752	kāma	a-stem	Masc	Abl.Plur	14	1000+	42	kAmeByaH	kāmebhyaḥ	match
13752	kāma	a-stem	Masc	Gen.Sing	392	1000+	42	kAmasya	kāmasya|kāmāyāḥ	variant
13752	kāma	a-stem	Masc	Gen.Dual	16	1000+	42	kAmayoH	kāmayoḥ	match
13752	kāma	a-stem	Masc	Gen.Plur	152	1000+	42	kAmAnAm	kāmānām	match
13752	kāma	a-stem	Masc	Loc.Sing	49	1000+	42	kAme	kāme|kāmāyām	variant
13752	kāma	a-stem	Masc	Loc.Dual	1	1000+	42	kAmayoH	kāmayoḥ	match
13752	kāma	a-stem	Masc	Loc.Plur	69	1000+	42	kAmezu	kāmeṣu|kāmāsu	variant
13752	kāma	a-stem	Masc	Voc.Sing	79	1000+	42	kAma	kāma|kāmaiḥ|kāme	variant
13752	kāma	a-stem	Masc	Voc.Plur	1	1000+	42	kAmAH	kāmāḥ	match
13754	kāma	a-stem	Masc	Nom.Sing	1	1000+	42	kAmaH	kāmaḥ	match
44242	nara	a-stem	Masc	Nom.Sing	1726	1000+	45	naraH	naraḥ|narā	variant
44242	nara	a-stem	Masc	Nom.Dual	7	1000+	45	narO	narau	match
44242	nara	a-stem	Masc	Nom.Plur	601	1000+	45	narAH	narāḥ	match
44242	nara	a-stem	Masc	Acc.Sing	240	1000+	45	naram	naram	match
44242	nara	a-stem	Masc	Acc.Dual	2	1000+	45	narO	narau|narā	variant
44242	nara	a-stem	Masc	Acc.Plur	86	1000+	45	narAn	narān	match
44242	nara	a-stem	Masc	Ins.Sing	29	1000+	45	nareRa	nareṇa	match
44242	nara	a-stem	Masc	Ins.Plur	144	1000+	45	narEH	naraiḥ	match
44242	nara	a-stem	Masc	Dat.Sing	1	1000+	45	narAya	narāya	match
44242	nara	a-stem	Masc	Dat.Plur	3	1000+	45	nareByaH	narebhyaḥ	match
44242	nara	a-stem	Masc	Abl.Sing	6	1000+	45	narAd|narAt	narāt	match
44242	nara	a-stem	Masc	Abl.Plur	3	1000+	45	nareByaH	narebhyaḥ	match
44242	nara	a-stem	Masc	Gen.Sing	97	1000+	45	narasya	narasya	match
44242	nara	a-stem	Masc	Gen.Dual	1	1000+	45	narayoH	narayoḥ	match
44242	nara	a-stem	Masc	Gen.Plur	167	1000+	45	narARAm	narāṇām	match
44242	nara	a-stem	Masc	Loc.Sing	25	1000+	45	nare	nare	match
44242	nara	a-stem	Masc	Loc.Plur	27	1000+	45	narezu	nareṣu	match
44242	nara	a-stem	Masc	Voc.Sing	3	1000+	45	nara	naraiḥ	mismatch
44242	nara	a-stem	Masc	Voc.Dual	24	1000+	45	narO	narā|narau	variant
44242	nara	a-stem	Masc	Voc.Plur	5	1000+	45	narAH	narāḥ	match
39042	ṛṣi	i-stem	Masc	Nom.Sing	835	1000+	48	fziH	ṛṣiḥ	match
39042	ṛṣi	i-stem	Masc	Nom.Dual	33	1000+	48	fzI	ṛṣī	match
39042	ṛṣi	i-stem	Masc	Nom.Plur	1400	1000+	48	fzayaH	ṛṣayaḥ|ṛṣaya	variant
39042	ṛṣi	i-stem	Masc	Acc.Sing	258	1000+	48	fzim	ṛṣim	match
39042	ṛṣi	i-stem	Masc	Acc.Dual	11	1000+	48	fzI	ṛṣī	match
39042	ṛṣi	i-stem	Masc	Acc.Plur	272	1000+	48	fzIn	ṛṣīn	match
39042	ṛṣi	i-stem	Masc	Ins.Sing	174	1000+	48	fziRA	ṛṣiṇā|ṛṣyā|ṛṣinā	variant
39042	ṛṣi	i-stem	Masc	Ins.Plur	458	1000+	48	fziBiH	ṛṣibhiḥ	match
39042	ṛṣi	i-stem	Masc	Dat.Sing	49	1000+	48	fzaye	ṛṣaye	match
39042	ṛṣi	i-stem	Masc	Dat.Plur	61	1000+	48	fziByaH	ṛṣibhyaḥ	match
39042	ṛṣi	i-stem	Masc	Abl.Sing	12	1000+	48	fzeH	ṛṣeḥ	match
39042	ṛṣi	i-stem	Masc	Abl.Dual	1	1000+	48	fziByAm	ṛṣibhyām	match
39042	ṛṣi	i-stem	Masc	Abl.Plur	11	1000+	48	fziByaH	ṛṣibhyaḥ	match
39042	ṛṣi	i-stem	Masc	Gen.Sing	255	1000+	48	fzeH	ṛṣeḥ	match
39042	ṛṣi	i-stem	Masc	Gen.Dual	1	1000+	48	fzyoH	ṛṣiyoḥ	mismatch
39042	ṛṣi	i-stem	Masc	Gen.Plur	385	1000+	48	fzIRAm	ṛṣīṇām|ṛṣiṇām|ṛṣīnām	variant
39042	ṛṣi	i-stem	Masc	Loc.Sing	7	1000+	48	fzO	ṛṣau	match
39042	ṛṣi	i-stem	Masc	Loc.Plur	11	1000+	48	fzizu	ṛṣiṣu	match
39042	ṛṣi	i-stem	Masc	Voc.Sing	184	1000+	48	fze	ṛṣe	match
39042	ṛṣi	i-stem	Masc	Voc.Plur	26	1000+	48	fzayaH	ṛṣayaḥ	match
90071	doṣa	a-stem	Masc	Nom.Sing	701	1000+	50	dozaH	doṣaḥ|doṣam|doṣā	variant
90071	doṣa	a-stem	Masc	Nom.Dual	23	1000+	50	dozO	doṣau	match
90071	doṣa	a-stem	Masc	Nom.Plur	485	1000+	50	dozAH	doṣāḥ|doṣāṇi	variant
90071	doṣa	a-stem	Masc	Acc.Sing	355	1000+	50	dozam	doṣam|doṣām	variant
90071	doṣa	a-stem	Masc	Acc.Dual	13	1000+	50	dozO	doṣau	match
90071	doṣa	a-stem	Masc	Acc.Plur	300	1000+	50	dozAn	doṣān|doṣāṇi	variant
90071	doṣa	a-stem	Masc	Ins.Sing	133	1000+	50	dozeRa	doṣeṇa	match
90071	doṣa	a-stem	Masc	Ins.Dual	1	1000+	50	dozAByAm	doṣābhyām	match
90071	doṣa	a-stem	Masc	Ins.Plur	250	1000+	50	dozEH	doṣaiḥ	match
90071	doṣa	a-stem	Masc	Dat.Sing	20	1000+	50	dozAya	doṣāya	match
90071	doṣa	a-stem	Masc	Dat.Plur	1	1000+	50	dozeByaH	doṣebhyaḥ	match
90071	doṣa	a-stem	Masc	Abl.Sing	125	1000+	50	dozAd|dozAt	doṣāt|doṣataḥ	variant
90071	doṣa	a-stem	Masc	Abl.Dual	1	1000+	50	dozAByAm	doṣābhyām	match
90071	doṣa	a-stem	Masc	Abl.Plur	7	1000+	50	dozeByaH	doṣebhyaḥ	match
90071	doṣa	a-stem	Masc	Gen.Sing	68	1000+	50	dozasya	doṣasya|doṣāyāḥ	variant
90071	doṣa	a-stem	Masc	Gen.Dual	8	1000+	50	dozayoH	doṣayoḥ	match
90071	doṣa	a-stem	Masc	Gen.Plur	162	1000+	50	dozARAm	doṣāṇām	match
90071	doṣa	a-stem	Masc	Loc.Sing	113	1000+	50	doze	doṣe	match
90071	doṣa	a-stem	Masc	Loc.Plur	65	1000+	50	dozezu	doṣeṣu|doṣāsu	variant
90071	doṣa	a-stem	Masc	Voc.Sing	1	1000+	50	doza	doṣaiḥ	mismatch
90059	doṣa	a-stem	Masc	Nom.Sing	3	1000+	50	dozaH	doṣaḥ	match
90059	doṣa	a-stem	Masc	Acc.Sing	2	1000+	50	dozam	doṣam	match
90059	doṣa	a-stem	Masc	Abl.Sing	1	1000+	50	dozAd|dozAt	doṣāt	match
89604	jñā	ā-stem	Masc	Nom.Sing	1	1000+	52	jYAH	jñā	mismatch
89604	jñā	ā-stem	Masc	Abl.Sing	4	1000+	52	jYAH	jñaḥ	mismatch
89604	jñā	ā-stem	Masc	Gen.Sing	1	1000+	52	jYAH	jñaḥ	mismatch
218786	jñā	ā-stem	Fem	Nom.Sing	1	1000+	52	jYAH	jñā	mismatch
65008	yoga	a-stem	Masc	Nom.Sing	589	1000+	53	yogaH	yogaḥ|yogam|yogā	variant
65008	yoga	a-stem	Masc	Nom.Dual	17	1000+	53	yogO	yogau|yoge	variant
65008	yoga	a-stem	Masc	Nom.Plur	163	1000+	53	yogAH	yogāḥ|yogāni	variant
65008	yoga	a-stem	Masc	Acc.Sing	552	1000+	53	yogam	yogam|yogām	variant
65008	yoga	a-stem	Masc	Acc.Dual	4	1000+	53	yogO	yogau	match
65008	yoga	a-stem	Masc	Acc.Plur	75	1000+	53	yogAn	yogān|yogāṁ	variant
65008	yoga	a-stem	Masc	Ins.Sing	790	1000+	53	yogena	yogena	match
65008	yoga	a-stem	Masc	Ins.Dual	8	1000+	53	yogAByAm	yogābhyām	match
65008	yoga	a-stem	Masc	Ins.Plur	118	1000+	53	yogEH	yogaiḥ|yogebhiḥ	variant
65008	yoga	a-stem	Masc	Dat.Sing	19	1000+	53	yogAya	yogāya	match
65008	yoga	a-stem	Masc	Abl.Sing	619	1000+	53	yogAd|yogAt	yogāt|yogataḥ	variant
65008	yoga	a-stem	Masc	Abl.Plur	1	1000+	53	yogeByaH	yogebhyaḥ	match
65008	yoga	a-stem	Masc	Gen.Sing	66	1000+	53	yogasya	yogasya	match
65008	yoga	a-stem	Masc	Gen.Dual	6	1000+	53	yogayoH	yogayoḥ	match
65008	yoga	a-stem	Masc	Gen.Plur	39	1000+	53	yogAnAm	yogānām	match
65008	yoga	a-stem	Masc	Loc.Sing	244	1000+	53	yoge	yoge	match
65008	yoga	a-stem	Masc	Loc.Dual	1	1000+	53	yogayoH	yogayoḥ	match
65008	yoga	a-stem	Masc	Loc.Plur	98	1000+	53	yogezu	yogeṣu	match
65008	yoga	a-stem	Masc	Voc.Sing	1	1000+	53	yoga	yogaiḥ	mismatch
65008	yoga	a-stem	Masc	Voc.Plur	1	1000+	53	yogAH	yogāḥ	match
48483	bhagavant	consonant-stem	Masc	Nom.Sing	2644	1000+	54	Bagavan	bhagavant|bhagavān|bhagavat	mismatch
48483	bhagavant	consonant-stem	Masc	Nom.Dual	4	1000+	54	BagavantO	bhagavantau	match
48483	bhagavant	consonant-stem	Masc	Nom.Plur	89	1000+	54	BagavantaH	bhagavantaḥ	match
48483	bhagavant	consonant-stem	Masc	Acc.Sing	450	1000+	54	Bagavantam	bhagavantam|bhagavatam	variant
48483	bhagavant	consonant-stem	Masc	Acc.Dual	1	1000+	54	BagavantO	bhagavantau	match
48483	bhagavant	consonant-stem	Masc	Acc.Plur	5	1000+	54	BagavantaH	bhagavataḥ	mismatch
48483	bhagavant	consonant-stem	Masc	Ins.Sing	322	1000+	54	BagavantA	bhagavatā|bhagavantā	variant
48483	bhagavant	consonant-stem	Masc	Ins.Plur	10	1000+	54	BagavanBiH	bhagavadbhiḥ	mismatch
48483	bhagavant	consonant-stem	Masc	Dat.Sing	83	1000+	54	Bagavate	bhagavante|bhagavate	variant
48483	bhagavant	consonant-stem	Masc	Abl.Sing	4	1000+	54	BagavataH	bhagavantaḥ|bhagavataḥ	variant
48483	bhagavant	consonant-stem	Masc	Gen.Sing	673	1000+	54	BagavataH	bhagavataḥ|bhagavantaḥ	variant
48483	bhagavant	consonant-stem	Masc	Gen.Plur	92	1000+	54	BagavantAm	bhagavatām|bhagavantām	variant
48483	bhagavant	consonant-stem	Masc	Loc.Sing	79	1000+	54	Bagavati	bhagavanti|bhagavati	variant
48483	bhagavant	consonant-stem	Masc	Loc.Plur	5	1000+	54	Bagavansu	bhagavatsu	mismatch
48483	bhagavant	consonant-stem	Masc	Voc.Sing	478	1000+	54	Bagavan	bhagavant|bhagavan|bhagavat	variant
48483	bhagavant	consonant-stem	Masc	Voc.Dual	1	1000+	54	BagavantO	bhagavantau	match
48483	bhagavant	consonant-stem	Masc	Voc.Plur	1	1000+	54	BagavantaH	bhagavantaḥ	match
137432	muni	i-stem	Masc	Nom.Sing	1139	1000+	55	muniH	muniḥ	match
137432	muni	i-stem	Masc	Nom.Dual	12	1000+	55	munI	munī	match
137432	muni	i-stem	Masc	Nom.Plur	487	1000+	55	munayaH	munayaḥ	match
137432	muni	i-stem	Masc	Acc.Sing	270	1000+	55	munim	munim	match
137432	muni	i-stem	Masc	Acc.Dual	1	1000+	55	munI	munī	match
137432	muni	i-stem	Masc	Acc.Plur	101	1000+	55	munIn	munīn	match
137432	muni	i-stem	Masc	Ins.Sing	117	1000+	55	muninA	muninā	match
137432	muni	i-stem	Masc	Ins.Plur	187	1000+	55	muniBiH	munibhiḥ	match
137432	muni	i-stem	Masc	Dat.Sing	14	1000+	55	munaye	munaye	match
137432	muni	i-stem	Masc	Dat.Plur	7	1000+	55	muniByaH	munibhyaḥ	match
137432	muni	i-stem	Masc	Abl.Sing	7	1000+	55	muneH	muneḥ	match
137432	muni	i-stem	Masc	Abl.Plur	1	1000+	55	muniByaH	munibhyaḥ	match
